,title,label,tokens
994,Sarah Palin on Twitter,1,"['sarah', 'palin', 'on', 'twitter']"
995,"No Regrets for a Love Of Explosives; In a Memoir of Sorts, a War Protester Talks of Life With the Weathermen",1,"['no', 'regrets', 'for', 'a', 'love', 'of', 'explosives', ';', 'in', 'a', 'memoir', 'of', 'sorts', ',', 'a', 'war', 'protester', 'talks', 'of', 'life', 'with', 'the', 'weathermen']"
996,"Bill Clinton on Rush Limbaugh, His Mistakes, the Supreme Court and Middle East Peace",1,"['bill', 'clinton', 'on', 'rush', 'limbaugh', ',', 'his', 'mistakes', ',', 'the', 'supreme', 'court', 'and', 'middle', 'east', 'peace']"
997,Rick Santorum sworn in as Pennsylvania’s newest senator,1,"['rick', 'santorum', 'sworn', 'in', 'as', 'pennsylvania', '’', 's', 'newest', 'senator']"
998,"Letter to the Honorable John Boehner providing an estimate for H.R. 6079, the Repeal of Obamacare Act",1,"['letter', 'to', 'the', 'honorable', 'john', 'boehner', 'providing', 'an', 'estimate', 'for', 'h.r', '.', '6079', ',', 'the', 'repeal', 'of', 'obamacare', 'act']"
999,Financial Rescue Nears GDP as Pledges Top 128 Trillion by Mark Pittman and Bob Ivry,1,"['financial', 'rescue', 'nears', 'gdp', 'as', 'pledges', 'top', '128', 'trillion', 'by', 'mark', 'pittman', 'and', 'bob', 'ivry']"
1000,Transcript: NPR's Full Interview With Sen. Marco Rubio,1,"['transcript', ':', 'npr', ""'s"", 'full', 'interview', 'with', 'sen.', 'marco', 'rubio']"
1001,Gore looking to turn idle fans into activists 3year ad campaign will feature enemies united on climate,1,"['gore', 'looking', 'to', 'turn', 'idle', 'fans', 'into', 'activists', '3year', 'ad', 'campaign', 'will', 'feature', 'enemies', 'united', 'on', 'climate']"
1002,The early catastrophe,1,"['the', 'early', 'catastrophe']"
1003,NPC Luncheon with Eric Holder,1,"['npc', 'luncheon', 'with', 'eric', 'holder']"
1004,"""Face the Nation"" transcripts, August 26, 2012: Rubio, Priebus, Barbour, Blackburn",1,"['``', 'face', 'the', 'nation', ""''"", 'transcripts', ',', 'august', '26', ',', '2012', ':', 'rubio', ',', 'priebus', ',', 'barbour', ',', 'blackburn']"
1005,2011-2012 Wisconsin Legislature Documents,1,"['2011-2012', 'wisconsin', 'legislature', 'documents']"
1006,"David Plouffe, Sen. Joe Lieberman and Gen. Michael Hayden talk national security leaks",1,"['david', 'plouffe', ',', 'sen.', 'joe', 'lieberman', 'and', 'gen.', 'michael', 'hayden', 'talk', 'national', 'security', 'leaks']"
1007,U.S. Imports & Exports,1,"['u.s.', 'imports', '&', 'exports']"
1008,Transcripts,1,['transcripts']
1009,"In reversal, McCain says lift ban on offshore drilling",1,"['in', 'reversal', ',', 'mccain', 'says', 'lift', 'ban', 'on', 'offshore', 'drilling']"
1010,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National) Home Page",1,"['employment', ',', 'hours', ',', 'and', 'earnings', 'from', 'the', 'current', 'employment', 'statistics', 'survey', '(', 'national', ')', 'home', 'page']"
1011,'This Week' Transcript: Odierno and Chiarelli,1,"[""'this"", 'week', ""'"", 'transcript', ':', 'odierno', 'and', 'chiarelli']"
1012,Obama’s Prime-Time Press Briefing,1,"['obama', '’', 's', 'prime-time', 'press', 'briefing']"
1013,"Author Offers Insights on Slavery, the Capitol, and Obama's Inauguration",1,"['author', 'offers', 'insights', 'on', 'slavery', ',', 'the', 'capitol', ',', 'and', 'obama', ""'s"", 'inauguration']"
1014,American International Group Inc Form 10K,1,"['american', 'international', 'group', 'inc', 'form', '10k']"
1015,Remarks by the President at AFL CIO Labor Day Picnic,1,"['remarks', 'by', 'the', 'president', 'at', 'afl', 'cio', 'labor', 'day', 'picnic']"
1016,REP. JENKINS: OPIOID CRISIS FUNDING SHOULD BE BASED ON NEED,1,"['rep.', 'jenkins', ':', 'opioid', 'crisis', 'funding', 'should', 'be', 'based', 'on', 'need']"
1017,Remarks by the First Lady on What Health Insurance Reform Means for Women and Families,1,"['remarks', 'by', 'the', 'first', 'lady', 'on', 'what', 'health', 'insurance', 'reform', 'means', 'for', 'women', 'and', 'families']"
1018,and Surpluses or Deficits as Percentages of GDP 1930–2015,1,"['and', 'surpluses', 'or', 'deficits', 'as', 'percentages', 'of', 'gdp', '1930–2015']"
1019,Planned Parenthood® Action Center,1,"['planned', 'parenthood®', 'action', 'center']"
1020,Transcripts,1,['transcripts']
1021,CBOs Estimate of the Effects on Direct Spending and Revenues of the House Amendments to the Senate Amendments to HR 976 the Childrens Health Insurance Program Reauthorization Act of 2007,1,"['cbos', 'estimate', 'of', 'the', 'effects', 'on', 'direct', 'spending', 'and', 'revenues', 'of', 'the', 'house', 'amendments', 'to', 'the', 'senate', 'amendments', 'to', 'hr', '976', 'the', 'childrens', 'health', 'insurance', 'program', 'reauthorization', 'act', 'of', '2007']"
1022,Remarks of Senator Obama: The War We Need to Win,1,"['remarks', 'of', 'senator', 'obama', ':', 'the', 'war', 'we', 'need', 'to', 'win']"
1023,Library of Congress,1,"['library', 'of', 'congress']"
1024,'This Week' Transcript: Geithner,1,"[""'this"", 'week', ""'"", 'transcript', ':', 'geithner']"
1025,"Obama for America TV Ad: ""Firms""",1,"['obama', 'for', 'america', 'tv', 'ad', ':', '``', 'firms', ""''""]"
1026,The Colbert Report,1,"['the', 'colbert', 'report']"
1027,Stop Coddling the Super-Rich,1,"['stop', 'coddling', 'the', 'super-rich']"
1028,Did Bernie Sanders vote against background checks and waiting periods for gun purchases?,1,"['did', 'bernie', 'sanders', 'vote', 'against', 'background', 'checks', 'and', 'waiting', 'periods', 'for', 'gun', 'purchases', '?']"
1029,Families Facing Tax Increases Under Trump's Tax Plan,1,"['families', 'facing', 'tax', 'increases', 'under', 'trump', ""'s"", 'tax', 'plan']"
1030,Report on Geithners tax issues,1,"['report', 'on', 'geithners', 'tax', 'issues']"
1031,Senate begins health care debate amid calls for tort reforms,1,"['senate', 'begins', 'health', 'care', 'debate', 'amid', 'calls', 'for', 'tort', 'reforms']"
1032,Updated: The Facts About Hillary Clinton’s Emails,1,"['updated', ':', 'the', 'facts', 'about', 'hillary', 'clinton', '’', 's', 'emails']"
1033,Rand Paul: Republicans 'Aren't Maybe Brave Enough' to Tackle Deficit,1,"['rand', 'paul', ':', 'republicans', ""'are"", ""n't"", 'maybe', 'brave', 'enough', ""'"", 'to', 'tackle', 'deficit']"
1034,Sen. Sanders warns of ‘frightening trend’ towards oligarchy,1,"['sen.', 'sanders', 'warns', 'of', '‘', 'frightening', 'trend', '’', 'towards', 'oligarchy']"
1035,The latest political news and headlines from D.C. and beyond,1,"['the', 'latest', 'political', 'news', 'and', 'headlines', 'from', 'd.c.', 'and', 'beyond']"
1036,The Democratic Debate in Cleveland,1,"['the', 'democratic', 'debate', 'in', 'cleveland']"
1037,Rick Perry says he switched to GOP at a younger age than Reagan did,1,"['rick', 'perry', 'says', 'he', 'switched', 'to', 'gop', 'at', 'a', 'younger', 'age', 'than', 'reagan', 'did']"
1038,"Hillary Rodham Clinton, Senator for New York: Schumer, Clinton Announce Key Senate Panel Approves Over $1.3 Million for Labor, Health and Human Services Projects in the Hudson Valley",1,"['hillary', 'rodham', 'clinton', ',', 'senator', 'for', 'new', 'york', ':', 'schumer', ',', 'clinton', 'announce', 'key', 'senate', 'panel', 'approves', 'over', '$', '1.3', 'million', 'for', 'labor', ',', 'health', 'and', 'human', 'services', 'projects', 'in', 'the', 'hudson', 'valley']"
1039,Senator Bernie Sanders on Democratic Socialism in the United States,1,"['senator', 'bernie', 'sanders', 'on', 'democratic', 'socialism', 'in', 'the', 'united', 'states']"
1040,"The CNN Miami Republican debate transcript, annotated",1,"['the', 'cnn', 'miami', 'republican', 'debate', 'transcript', ',', 'annotated']"
1041,Barack Obama says U.S. oil production last year was highest since 2003,1,"['barack', 'obama', 'says', 'u.s.', 'oil', 'production', 'last', 'year', 'was', 'highest', 'since', '2003']"
1042,Survey Results from Hays Research Group,1,"['survey', 'results', 'from', 'hays', 'research', 'group']"
1043,The Budget and Economic Outlook: Fiscal Years 2009 to 2019,1,"['the', 'budget', 'and', 'economic', 'outlook', ':', 'fiscal', 'years', '2009', 'to', '2019']"
1044,testimony submitted to the Congressional Oversight Panel’s hearing on the TARPs impact on financial stability,1,"['testimony', 'submitted', 'to', 'the', 'congressional', 'oversight', 'panel', '’', 's', 'hearing', 'on', 'the', 'tarps', 'impact', 'on', 'financial', 'stability']"
1045,"Remarks by the President on the Economy -- Knox College, Galesburg, IL",1,"['remarks', 'by', 'the', 'president', 'on', 'the', 'economy', '--', 'knox', 'college', ',', 'galesburg', ',', 'il']"
1046,The Daily Show with Trevor Noah,1,"['the', 'daily', 'show', 'with', 'trevor', 'noah']"
1047,Historical aggregate income by fifths and top 5 percent,1,"['historical', 'aggregate', 'income', 'by', 'fifths', 'and', 'top', '5', 'percent']"
1048,"IMPEACHMENT HINT STIRS HOUSE CLASH; Democratic Orators Spring to Roosevelt Defense, Charging 'Malice.'",1,"['impeachment', 'hint', 'stirs', 'house', 'clash', ';', 'democratic', 'orators', 'spring', 'to', 'roosevelt', 'defense', ',', 'charging', ""'malice"", '.', ""'""]"
1049,The Obameter: Introduce a comprehensive immigration bill in the first year,1,"['the', 'obameter', ':', 'introduce', 'a', 'comprehensive', 'immigration', 'bill', 'in', 'the', 'first', 'year']"
1050,"Trump asking Congress, not Mexico, to pay for border wall",1,"['trump', 'asking', 'congress', ',', 'not', 'mexico', ',', 'to', 'pay', 'for', 'border', 'wall']"
1051,Flake: “Religious tests should have no place in the Senate”,1,"['flake', ':', '“', 'religious', 'tests', 'should', 'have', 'no', 'place', 'in', 'the', 'senate', '”']"
1052,Change We Can Believe In,1,"['change', 'we', 'can', 'believe', 'in']"
1053,deputy director of national health statistics in the Office of the Actuary at the Center for Medicare and Medicaid Services,1,"['deputy', 'director', 'of', 'national', 'health', 'statistics', 'in', 'the', 'office', 'of', 'the', 'actuary', 'at', 'the', 'center', 'for', 'medicare', 'and', 'medicaid', 'services']"
1054,Romneys ProLife Conversion Myth or Reality June 14,1,"['romneys', 'prolife', 'conversion', 'myth', 'or', 'reality', 'june', '14']"
1055,Interest Group Ratings,1,"['interest', 'group', 'ratings']"
